success,trial_type,trial_index,time_elapsed,internal_node_id,protocol_sum,subject_identifier,subject_sum,STUDY_ID,PROLIFIC_PID,SESSION_ID,bonus,nickname,rt,url,set_size,change,addition,RT,response,jitter,correct_response,test_part,correct,stimulus,key_press,responses
,p5cd_ad,55,191228,0.0-3.5-1.5-0.23,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,3.0,0.0,1.0,1803.0096398387104,f,76.99036016128957,f,practice,1.0,,,
,html-keyboard-response,56,192231,0.0-3.5-1.5-1.23,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5Text,57,193119,0.0-3.6-0.6,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,,,,,,,,,,,,
,p5cd_ad,58,195813,0.0-3.6-1.6-0.24,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,3.0,1.0,1.0,1782.969885468483,j,382.03011453151703,j,practice,1.0,,,
,html-keyboard-response,59,196820,0.0-3.6-1.6-1.24,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_ad,60,199417,0.0-3.6-1.6-0.25,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,3.0,0.0,0.0,1815.455925184302,f,260.54407481569797,f,practice,1.0,,,
,html-keyboard-response,61,200431,0.0-3.6-1.6-1.25,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_ad,62,202828,0.0-3.6-1.6-0.26,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,3.0,1.0,0.0,1625.4925781013444,j,240.5074218986556,j,practice,1.0,,,
,html-keyboard-response,63,203831,0.0-3.6-1.6-1.26,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5cd_ad,64,206090,0.0-3.6-1.6-0.27,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,3.0,0.0,1.0,1485.9804609166458,f,256.0195390833542,f,practice,1.0,,,
,html-keyboard-response,65,207100,0.0-3.6-1.6-1.27,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,,,,,,,,,,"<div style=""width:150px;height:56px;font-size:30px;text-align:center;"">correct!</div>",,
,p5Text,66,208539,0.0-4.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,,,,,,,,,,,,
,p5Text,67,209681,0.0-5.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,,,,,,,,,,,,
,p5Text,68,212366,0.0-6.0-0.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,,,,,,,,,,,,
,p5cd_ad,69,215145,0.0-6.0-1.0-0.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,3.0,0.0,1.0,1765.1189114181325,f,486.8810885818675,f,test,1.0,,,
,p5cd_ad,70,217605,0.0-6.0-1.0-0.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,7.0,0.0,1.0,1832.1630440531299,j,105.83695594687015,f,test,0.0,,,
,p5cd_ad,71,220546,0.0-6.0-1.0-0.2,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,9.0,1.0,1.0,2364.6188433961943,j,62.38115660380572,j,test,1.0,,,
,p5cd_ad,72,222873,0.0-6.0-1.0-0.3,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,1.0,0.0,0.0,1623.4173130262643,f,174.5826869737357,f,test,1.0,,,
,p5cd_ad,73,226003,0.0-6.0-1.0-0.4,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,3.0,0.0,0.0,2208.845719036646,f,398.1542809633538,f,test,1.0,,,
,p5cd_ad,74,228526,0.0-6.0-1.0-0.5,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,9.0,1.0,0.0,1790.6088726762682,f,216.39112732373178,j,test,0.0,,,
,p5cd_ad,75,231172,0.0-6.0-1.0-0.6,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,7.0,1.0,1.0,1737.4211720842868,f,392.5788279157132,j,test,0.0,,,
,p5cd_ad,76,234057,0.0-6.0-1.0-0.7,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,11.0,0.0,0.0,1927.805710493587,f,444.19428950641304,f,test,1.0,,,
,p5cd_ad,77,237475,0.0-6.0-1.0-0.8,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,11.0,0.0,1.0,2539.5368674881756,j,348.46313251182437,f,test,0.0,,,
,p5cd_ad,78,241677,0.0-6.0-1.0-0.9,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,3.0,1.0,0.0,3223.041944477707,j,459.95805552229285,j,test,1.0,,,
,p5cd_ad,79,244203,0.0-6.0-1.0-0.10,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,9.0,0.0,1.0,1969.9214875334874,f,44.07851246651262,f,test,1.0,,,
,p5cd_ad,80,246713,0.0-6.0-1.0-0.11,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,1.0,1.0,0.0,1834.5959517098963,j,148.40404829010367,j,test,1.0,,,
,p5cd_ad,81,249396,0.0-6.0-1.0-0.12,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,7.0,0.0,0.0,2077.9260240728036,f,72.07397592719644,f,test,1.0,,,
,p5cd_ad,82,251988,0.0-6.0-1.0-0.13,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,3.0,1.0,1.0,1695.6597528746352,f,369.34024712536484,j,test,0.0,,,
,p5cd_ad,83,255736,0.0-6.0-1.0-0.14,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,7.0,1.0,0.0,3029.5103526245803,f,191.48964737541974,j,test,0.0,,,
,p5cd_ad,84,258329,0.0-6.0-1.0-0.15,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,5.0,0.0,0.0,2064.2207528725266,f,7.779247127473354,f,test,1.0,,,
,p5cd_ad,85,260946,0.0-6.0-1.0-0.16,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,5.0,0.0,1.0,1767.323047760874,f,332.67695223912597,f,test,1.0,,,
,p5cd_ad,86,263354,0.0-6.0-1.0-0.17,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,5.0,1.0,0.0,1768.5462909974158,f,107.45370900258422,j,test,0.0,,,
,p5cd_ad,87,265893,0.0-6.0-1.0-0.18,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,5.0,1.0,1.0,1745.575579197146,f,267.424420802854,j,test,0.0,,,
,p5cd_ad,88,268363,0.0-6.0-1.0-0.19,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,11.0,1.0,1.0,1772.2959786057472,f,166.70402139425278,j,test,0.0,,,
,p5cd_ad,89,270955,0.0-6.0-1.0-0.20,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,1.0,1.0,1.0,1719.552166229114,j,350.44783377088606,j,test,1.0,,,
,p5cd_ad,90,273618,0.0-6.0-1.0-0.21,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,11.0,1.0,0.0,1911.9897236889228,j,230.01027631107718,j,test,1.0,,,
,p5cd_ad,91,276384,0.0-6.0-1.0-0.22,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,9.0,0.0,0.0,2003.1874524354935,j,229.81254756450653,f,test,0.0,,,
,p5cd_ad,92,279074,0.0-6.0-1.0-0.23,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,1.0,0.0,1.0,1672.5675148600712,f,483.43248513992876,f,test,1.0,,,
,p5Text,93,280770,0.0-6.0-2.0,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,,,,,,,,,,,,
,p5Text,94,283065,0.0-6.0-0.1,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,,,,,,,,,,,,
,p5cd_ad,95,286466,0.0-6.0-1.1-0.24,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,1.0,1.0,0.0,2670.4353469433263,j,203.5646530566737,j,test,1.0,,,
,p5cd_ad,96,289730,0.0-6.0-1.1-0.25,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,11.0,1.0,0.0,2680.5591548634693,f,61.4408451365307,j,test,0.0,,,
,p5cd_ad,97,292192,0.0-6.0-1.1-0.26,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,7.0,1.0,0.0,1716.845159505494,j,215.15484049450606,j,test,1.0,,,
,p5cd_ad,98,294829,0.0-6.0-1.1-0.27,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,5.0,1.0,1.0,1852.966429834254,j,266.0335701657459,j,test,1.0,,,
,p5cd_ad,99,297397,0.0-6.0-1.1-0.28,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,7.0,0.0,1.0,1566.9632536740974,f,467.03674632590264,f,test,1.0,,,
,p5cd_ad,100,300332,0.0-6.0-1.1-0.29,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,1.0,0.0,1.0,2102.149502310902,f,315.8504976890981,f,test,1.0,,,
,p5cd_ad,101,303097,0.0-6.0-1.1-0.30,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,11.0,0.0,1.0,1925.5660389102995,j,322.43396108970046,f,test,0.0,,,
,p5cd_ad,102,305895,0.0-6.0-1.1-0.31,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,9.0,0.0,1.0,2097.6701241219416,j,177.32987587805837,f,test,0.0,,,
,p5cd_ad,103,308232,0.0-6.0-1.1-0.32,f078aa2862041786868ef9f2ad23336df49386eb98fe8259951830bdf7c3dbfd,5e687fc5651f7d1259eac113,"[93, 179, 23, 230, 181, 7, 244, 75, 253, 178, 97, 251, 108, 79, 62, 178, 238, 213, 132, 118, 61, 240, 11, 86, 96, 72, 220, 99, 94, 29, 165, 18]",5f16fbd265c0910180e6bc92,5e687fc5651f7d1259eac113,5f170b62929269000a02a06a,0.27,zenith298,,,11.0,1.0,1.0,1573.9028260279447,f,233.09717397205532,j,test,0.0,,,
